standard_inchi_key,canonical_smiles,mw,qed,no_ro5_violations,rtb,max_phase,clean_smiles,SubstructureMatches,Min_N_O_filter,Frac_N_O,Covalent,SpecialMol,SeverityScore,SeverityComment
JLQQRYOWGCIMMZ-UHFFFAOYSA-N,CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21,294.31,0.80,0,3,1,CC(C)n1cc(C#N)c2cc(-n3cc(C(=O)O)cn3)ccc21,no match,no match,0.2727272727272727,0,0,0,CLEAR
BENUHBSJOJMZEE-UHFFFAOYSA-N,O=C(NCCN1CCCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,462.57,0.58,0,7,1,O=C(NCCN1CCCC1)c1cc(-c2ccc(CN3CCOCC3)cc2)nc2ccc(F)cc12,no match,no match,0.17647058823529413,0,0,0,CLEAR
DOHVAKFYAHLCJP-UHFFFAOYSA-N,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1,241.25,0.62,0,2,1,Nc1nc2c(Cc3cccnc3)c[nH]c2c(=O)[nH]1,no match,no match,0.3333333333333333,0,0,0,CLEAR
IFLZPECPTYCEBR-VIEYUMQNSA-N,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2.O=C(O)/C=C\C(=O)O,444.55,0.80,0,5,4,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,no match,no match,0.13043478260869565,0,0,0,CLEAR
LNDYQNTTYXLTNH-RTBBDAMFSA-N,O.O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1,297.36,0.75,0,4,2,O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1,no match,no match,0.35,0,0,0,CLEAR
NEBUOXBYNAHKFV-NRFANRHFSA-N,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,429.35,0.61,0,2,2,O=C1N(Cc2ccc(C(F)(F)F)o2)c2ccccc2[C@]12COc1cc3c(cc12)OCO3,no match,no match,0.1935483870967742,0,0,0,CLEAR
MLSQGNCUYAMAHD-ITNVBOSISA-N,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,838.88,0.28,2,6,4,CC(C)(C)[C@@H]1NC(=O)O[C@@H]2CCC[C@H]2OC/C=C/C(F)(F)c2nc3ccccc3nc2O[C@@H]2C[C@@H](C(=O)N[C@]3(C(=O)NS(=O)(=O)C4(C)CC4)C[C@H]3C(F)F)N(C2)C1=O,no match,no match,0.25862068965517243,0,0,0,CLEAR
RTRQQBHATOEIAF-UUOKFMHZSA-N,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,258.23,0.39,0,3,3,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c1N,no match,no match,0.5,0,0,0,CLEAR
NWIUTZDMDHAVTP-UHFFFAOYSA-N,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,307.43,0.62,0,11,4,CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,no match,no match,0.18181818181818182,0,0,0,CLEAR
MCPBSUCAISQZQK-JTQLQIEISA-N,C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,373.84,0.82,0,4,1,C[C@@H](C1CC1)N1Cc2cc(-c3cc(C(=O)N(C)C)no3)cc(Cl)c2C1=O,no match,no match,0.23076923076923078,0,0,0,CLEAR
RKUNBYITZUJHSG-SPUOUPEWSA-N,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2,289.37,0.86,0,4,4,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,no match,no match,0.19047619047619047,0,0,0,CLEAR
CETWSOHVEGTIBR-FORAGAHYSA-N,CS(=O)(=O)O.CS(=O)(=O)O.C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,455.60,0.62,0,8,4,C[C@@H](Cc1ccccc1)NC(=O)[C@@H](N)CCCCN,no match,no match,0.21052631578947367,0,0,0,CLEAR
SJKBXKKZBKCHET-UQIIZPHYSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C.Cl,469.97,0.47,0,5,2,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1ccccc1c2CCNC(C)C,no match,no match,0.21875,0,0,0,CLEAR
ZPUCINDJVBIVPJ-LJISPDSOSA-N,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,303.36,0.80,0,3,4,COC(=O)[C@H]1[C@@H](OC(=O)c2ccccc2)C[C@@H]2CC[C@H]1N2C,no match,no match,0.22727272727272727,0,0,0,CLEAR
WEXRUCMBJFQVBZ-UHFFFAOYSA-N,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,226.28,0.71,0,4,4,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,no match,no match,0.3125,0,0,0,CLEAR
GMDCDXMAFMEDAG-BTJKTKAUSA-N,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1.O=C(O)/C=C\C(=O)O,401.85,0.72,0,0,4,CN1CC2c3ccccc3Oc3ccc(Cl)cc3C2C1,no match,no match,0.1,0,0,0,CLEAR
HSBKFSPNDWWPSL-VDTYLAMSSA-N,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,227.19,0.66,0,2,2,Nc1nc(=O)n([C@@H]2C=C[C@H](CO)O2)cc1F,no match,no match,0.375,0,0,0,CLEAR
PJWPNDMDCLXCOM-UHFFFAOYSA-N,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,352.48,0.84,0,6,4,COc1ccc(C(=O)Nc2ccccc2CCC2CCCCN2C)cc1,no match,no match,0.15384615384615385,0,0,0,CLEAR
AKFNKZFJBFQFAA-DIOPXHOYSA-N,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2,351.42,0.76,0,5,2,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2,no match,no match,0.24,0,0,0,CLEAR
VWVKUNOPTJGDOB-BDHVOXNPSA-N,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,386.44,0.63,0,4,3,CCc1ccc(Cc2ccc3c(c2)[C@]2(OC3)O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,no match,no match,0.21428571428571427,0,0,0,CLEAR
BLGWHBSBBJNKJO-UHFFFAOYSA-N,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,363.38,0.59,0,2,2,Nc1nc2cc(-c3ccc4ncc(C(=O)N5CCOCC5)n4c3)ccc2o1,no match,no match,0.2962962962962963,0,0,0,CLEAR
DBSMLQTUDJVICQ-CJODITQLSA-N,Nc1nc2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2cc1Br,483.37,0.35,0,4,1,Nc1nc2cc(CC[C@H]3C[C@@H](n4ccc5c(N)ncnc54)[C@H](O)[C@@H]3O)ccc2cc1Br,no match,no match,0.25806451612903225,0,0,0,CLEAR
JTMITOKKUMVWRT-UHFFFAOYSA-N,CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,356.45,0.76,0,5,2,CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,no match,no match,0.2,0,0,0,CLEAR
OJMMVQQUTAEWLP-KIDUDLJLSA-N,CCC[C@@H]1C[C@@H](C(=O)N[C@H]([C@@H](C)O)[C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)N(C)C1,406.55,0.37,0,7,4,CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1,no match,no match,0.2962962962962963,0,0,0,CLEAR
GPMXUUPHFNMNDH-UHFFFAOYSA-N,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,409.42,0.55,0,6,4,O=C(CCCN1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1,no match,no match,0.10344827586206896,0,0,0,CLEAR
OAAZMUGLOXGVNH-UHFFFAOYSA-N,O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,341.45,0.88,0,3,1,O=C(CC1(c2ccccc2)C2CC3CC1CC(C2)C3O)N1CC(O)C1,no match,no match,0.16,0,0,0,CLEAR
CYGODHVAJQTCBG-UHFFFAOYSA-N,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,385.47,0.57,0,4,3,O=c1[nH]c2cccc(N3CCN(Cc4cccc(-c5ccccc5)c4)CC3)c2o1,no match,no match,0.1724137931034483,0,0,0,CLEAR
ANDGGVOPIJEHOF-UHFFFAOYSA-N,O=C(c1ccc2nccnc2c1)N1CCCCC1,241.29,0.77,0,1,2,O=C(c1ccc2nccnc2c1)N1CCCCC1,no match,no match,0.2222222222222222,0,0,0,CLEAR
IXHBTMCLRNMKHZ-LBPRGKRZSA-N,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,291.39,0.87,0,5,4,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,no match,no match,0.19047619047619047,0,0,0,CLEAR
APWZIFIAVVFPNT-PELKAZGASA-N,C[C@@H](C(N)=O)[C@H](N)c1nc2ccc(C(C)(C)C)cc2[nH]1,274.37,0.80,0,3,1,C[C@@H](C(N)=O)[C@H](N)c1nc2ccc(C(C)(C)C)cc2[nH]1,no match,no match,0.25,0,0,0,CLEAR
BOTHKNZTGGXFEQ-UHFFFAOYSA-N,CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,281.40,0.85,0,4,2,CN(C)CC1CCOC1(c1ccccc1)c1ccccc1,no match,no match,0.09523809523809523,0,0,0,CLEAR
BNHGKKNINBGEQL-UHFFFAOYSA-M,CCC1(CCC(C)C)C(=O)N=C([O-])NC1=O.[Na+],248.26,0.71,0,4,4,CCC1(CCC(C)C)C(=O)N=C(O)NC1=O,no match,no match,0.3125,0,0,0,CLEAR
CLUKHUGGXSIGRX-UHFFFAOYSA-N,CC1(C)CC(C)(C)CC(C)(N)C1.CS(=O)(=O)O,265.42,0.59,0,0,3,CC1(C)CC(C)(C)CC(C)(N)C1,no match,no match,0.08333333333333333,0,0,0,CLEAR
PHOZOHFUXHPOCK-QMMMGPOBSA-N,CC[C@@H]1SC2(CCN(C)CC2)NC1=O,214.33,0.71,0,1,2,CC[C@@H]1SC2(CCN(C)CC2)NC1=O,no match,no match,0.21428571428571427,0,0,0,CLEAR
JQORWGARJVSRBA-QOTTZFGFSA-N,C[C@H]1C[C@H](C(=O)O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,667.61,0.29,2,5,1,C[C@H]1C[C@H](C(=O)O)CC[C@H]1C(=O)N1CC[C@@]2(S(=O)(=O)c3ccc(F)cc3)c3ccc(C(F)(C(F)(F)F)C(F)(F)F)cc3CC[C@@H]12,no match,no match,0.13333333333333333,0,0,0,CLEAR
VVECGOCJFKTUAX-UHFFFAOYSA-N,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,274.32,0.75,0,2,4,CNc1ccc(-c2nc3ccc(O)cc3s2)cc1F,no match,no match,0.15789473684210525,0,0,0,CLEAR
ZYQXEVJIFYIBHZ-UHFFFAOYSA-N,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,547.97,0.24,2,9,1,CC(C)(O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21,no match,no match,0.21052631578947367,0,0,0,CLEAR
LWJGMYMNSNVCEM-UHFFFAOYSA-N,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,409.41,0.67,0,6,1,COc1ccc2cc(OCC3(C(=O)O)CN(C(=O)c4ccc(F)cc4)C3)ccc2c1,no match,no match,0.2,0,0,0,CLEAR
SNHCRNMVYDHVDT-UHFFFAOYSA-N,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,279.34,0.73,0,3,2,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,no match,no match,0.19047619047619047,0,0,0,CLEAR
XSCGXQMFQXDFCW-UHFFFAOYSA-N,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,352.43,0.74,1,4,4,CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21,no match,no match,0.08333333333333333,0,0,0,CLEAR
LNXDUSQEXVQFGP-UHFFFAOYSA-N,O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,373.50,0.83,0,6,2,O=C(CN1CCOCC1)Nc1ccc(OC2CCN(C3CCC3)CC2)cc1,no match,no match,0.2222222222222222,0,0,0,CLEAR
WFBMIPUMYUHANP-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1.Cl,412.91,0.68,0,7,4,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,no match,no match,0.25925925925925924,0,0,0,CLEAR
ZMZNWNTZRWXTJU-UHFFFAOYSA-N,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(-c4ncco4)c(OCC(=O)O)c3)CC2)cc1,501.56,0.47,1,9,3,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(-c4ncco4)c(OCC(=O)O)c3)CC2)cc1,no match,no match,0.2857142857142857,0,0,0,CLEAR
AATHXZYXWMKUFC-UHFFFAOYSA-N,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,452.82,0.54,0,8,1,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F,no match,no match,0.25806451612903225,0,0,0,CLEAR
UMSGKTJDUHERQW-UHFFFAOYSA-N,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,393.70,0.61,0,1,3,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,no match,no match,0.18181818181818182,0,0,0,CLEAR
QPCVHQBVMYCJOM-UHFFFAOYSA-N,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,367.49,0.69,0,7,4,CCCOC(C(=O)OC1CCN(C)CC1)(c1ccccc1)c1ccccc1,no match,no match,0.14814814814814814,0,0,0,CLEAR
BGRJTUBHPOOWDU-NSHDSACASA-N,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,341.43,0.79,0,6,2,CCN1CCC[C@H]1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC,no match,no match,0.30434782608695654,0,0,0,CLEAR
BOYLPLUVCXUHDJ-UHFFFAOYSA-N,Cl.Cl.NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,369.30,0.83,0,1,2,NC(=O)c1cnc2n1CCc1ccccc1C21CCNCC1,no match,no match,0.22727272727272727,0,0,0,CLEAR
KHPKQFYUPIUARC-UHFFFAOYSA-N,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,293.73,0.89,0,4,4,Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1,no match,no match,0.15,0,0,0,CLEAR
XQSPYNMVSIKCOC-UHFFFAOYSA-N,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,247.25,0.73,0,2,2,Nc1nc(=O)n(C2CSC(CO)O2)cc1F,no match,no match,0.375,0,0,0,CLEAR
CGDDQFMPGMYYQP-UHFFFAOYSA-N,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C.O=P(O)(O)O,437.48,0.80,0,8,4,CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,no match,no match,0.16,0,0,0,CLEAR
UGFHIPBXIWJXNA-UHFFFAOYSA-N,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,308.77,0.62,0,3,2,Clc1cccc(C(c2ccc3nc[nH]c3c2)n2ccnc2)c1,no match,no match,0.18181818181818182,0,0,0,CLEAR
DCGDPJCUIKLTDU-QWQRMKEZSA-N,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,490.46,0.48,1,6,2,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,no match,no match,0.22857142857142856,0,0,0,CLEAR
HWGQMRYQVZSGDQ-HZPDHXFCSA-N,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,380.36,0.56,0,2,4,Cn1ncnc1[C@H]1c2n[nH]c(=O)c3cc(F)cc(c23)N[C@@H]1c1ccc(F)cc1,no match,no match,0.25,0,0,0,CLEAR
WSXKZIDINJKWPM-PPPDGRNVSA-N,CN[C@H](C)CCC=C(C)C.CN[C@H](C)CCC=C(C)C.O=C(O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O,492.65,0.59,0,4,2,CN[C@H](C)CCC=C(C)C.CN[C@H](C)CCC=C(C)C.O=C(O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O,no match,no match,0.29411764705882354,0,0,0,CLEAR
BOLDZXRCJAJADM-AAXBYHQXSA-N,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314.O.O.O.O=S(=O)(O)O,750.86,0.80,0,1,4,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341.COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,no match,no match,0.18181818181818182,0,0,0,CLEAR
WKDACQVEJIVHMZ-UHFFFAOYSA-N,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,504.66,0.41,1,5,1,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,no match,no match,0.19444444444444445,0,0,0,CLEAR
KEJXLQUPYHWCNM-UHFFFAOYSA-N,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,337.42,0.61,0,10,4,CCCOC(=O)Cc1ccc(OCC(=O)N(CC)CC)c(OC)c1,no match,no match,0.25,0,0,0,CLEAR
ASWVTGNCAZCNNR-UHFFFAOYSA-N,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,278.34,0.83,0,3,4,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,no match,no match,0.3157894736842105,0,0,0,CLEAR
HRRBJVNMSRJFHQ-UHFFFAOYSA-N,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,392.50,0.67,0,7,3,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,no match,no match,0.1724137931034483,0,0,0,CLEAR
INASOKQDNHHMRE-UHFFFAOYSA-N,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,438.47,0.57,1,3,1,CC(C)OC(=O)C1=CN(C(=O)c2ccc(F)c(F)c2)CC(C)(C)c2c1[nH]c1ccccc21,no match,no match,0.15625,0,0,0,CLEAR
ZGGHKIMDNBDHJB-CALJPSDSSA-M,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)[O-])c(-c2ccc(F)cc2)c2ccccc21.[Na+],433.45,0.50,0,8,4,CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,no match,no match,0.16666666666666666,0,0,0,CLEAR
LZCDAPDGXCYOEH-UHFFFAOYSA-N,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,412.53,0.52,1,4,4,COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,no match,no match,0.0967741935483871,0,0,0,CLEAR
VKHVAUKFLBBZFJ-SFHVURJKSA-N,CC[C@H](Nc1cc(C)nc2c(-c3ccc(OC)cc3C)c(C)nn12)c1nc(C)no1,406.49,0.50,0,6,2,CC[C@H](Nc1cc(C)nc2c(-c3ccc(OC)cc3C)c(C)nn12)c1nc(C)no1,no match,no match,0.26666666666666666,0,0,0,CLEAR
FXQZOHBMBQTBMJ-MWPGLPCQSA-N,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3.CS(=O)(=O)O.O.O,567.59,0.45,0,1,3,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2[C@@H](N)CC3,no match,no match,0.21875,0,0,0,CLEAR
RHIBAIKQWJNESW-YADHBBJMSA-N,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,499.66,0.51,0,10,2,COCCCCn1c(C(=O)N(CC(C)C)[C@@H]2CNC[C@H](C(=O)N3CCOCC3)C2)nc2ccccc21,no match,no match,0.25,0,0,0,CLEAR
GIJXKZJWITVLHI-PMOLBWCYSA-N,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,307.44,0.83,0,4,4,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,no match,no match,0.08695652173913043,0,0,0,CLEAR
NADLBPWBFGTESN-UHFFFAOYSA-N,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1.Cl.Cl,585.36,0.31,2,9,1,CCN(CC)CCOc1ccc(Nc2ncc3cc(-c4c(Cl)cccc4Cl)c(=O)n(C)c3n2)cc1,no match,no match,0.2,0,0,0,CLEAR
HYTPDMFFHVZBOR-VNXMGFANSA-N,CCOc1ccc(Cc2cc([C@@]34OC[C@@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,454.88,0.52,0,6,3,CCOc1ccc(Cc2cc([C@@]34OC[C@@](CO)(O3)[C@@H](O)[C@H](O)[C@H]4O)ccc2Cl)cc1F,no match,no match,0.22580645161290322,0,0,0,CLEAR
FTALBRSUTCGOEG-UHFFFAOYSA-N,Nc1nc2ccc(OC(F)(F)F)cc2s1,234.20,0.82,0,1,4,Nc1nc2ccc(OC(F)(F)F)cc2s1,no match,no match,0.2,0,0,0,CLEAR
OTDGPKRCQXSTPV-JTQLQIEISA-N,CCCn1cnc(C[C@H](CCCN)C(=O)O)c1,239.32,0.72,0,8,1,CCCn1cnc(C[C@H](CCCN)C(=O)O)c1,no match,no match,0.29411764705882354,0,0,0,CLEAR
KTUFNOKKBVMGRW-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,493.62,0.39,0,7,4,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,no match,no match,0.21621621621621623,0,0,0,CLEAR
RHGYHLPFVJEAOC-FFNUKLMVSA-L,O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.[Ca+2],881.00,0.50,0,8,4,O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C(O)C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1,no match,no match,0.16129032258064516,0,0,0,CLEAR
RCUDFXMNPQNBDU-VOTSOKGWSA-N,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,417.51,0.63,0,7,4,COc1cc(/C=C/C(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC,no match,no match,0.26666666666666666,0,0,0,CLEAR
JKDGKIBAOAFRPJ-ZBINZKHDSA-N,CC[C@H]1[C@@H](COc2nccc3cc(C(N)=O)c(OC)cc23)NC(=O)[C@H]1F,361.37,0.81,0,6,2,CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12,no match,no match,0.2692307692307692,0,0,0,CLEAR
YYUAYBYLJSNDCX-UHFFFAOYSA-N,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,335.34,0.86,0,2,4,Cc1cc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)no1,no match,no match,0.34782608695652173,0,0,0,CLEAR
GWNOTCOIYUNTQP-FQLXRVMXSA-N,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,577.72,0.38,1,10,3,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,no match,no match,0.21428571428571427,0,0,0,CLEAR
FCRFVPZAXGJLPW-UHFFFAOYSA-N,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,392.55,0.61,0,6,2,Cc1cc(C)c2nc(-c3cnc(NCCCC4CCN(C)CC4)nc3C)[nH]c2c1,no match,no match,0.20689655172413793,0,0,0,CLEAR
CPFJLLXFNPCTDW-BWSPSPBFSA-N,CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2.CS(=O)(=O)O,403.54,0.83,0,4,4,CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,no match,no match,0.08695652173913043,0,0,0,CLEAR
OUJTZYPIHDYQMC-LJQANCHMSA-N,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,378.43,0.68,0,7,4,COC(c1ccccc1)(c1ccccc1)[C@H](Oc1nc(C)cc(C)n1)C(=O)O,no match,no match,0.21428571428571427,0,0,0,CLEAR
